,VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
220,VEH_222,13,322.4770466913549,3310.2450672223044,4912,3074.34,780,1057.6599999999999,6208.441121000148,250,5958.441121000148
221,VEH_223,15,393.91208831194757,4228.67274984985,6818,3983.8599999999997,900,1934.1400000000003,7861.610949729731,250,7611.610949729731
222,VEH_224,1,32.459451043681774,141.90449199940983,600,98.00999999999999,60,441.99,505.4280855989377,250,255.42808559893768
223,VEH_225,14,419.1894004342969,2144.675572271871,6000,2875.38,840,2284.62,4110.416030089367,250,3860.4160300893677
224,VEH_226,12,346.9243136154542,3040.8917041040313,6645,4894.55,720,1030.45,5723.605067387257,250,5473.605067387257
225,VEH_227,11,175.9672139243981,3614.5527026453883,7020,4622.4,660,1737.6,2971.642162116311,80,2891.642162116311
226,VEH_228,9,166.49898637232835,2625.702133336371,6120,4057.55,540,1522.4499999999998,2180.561706669097,80,2100.561706669097
227,VEH_229,11,191.3479733101092,3281.8513504704465,7020,4981.91,660,1378.0900000000001,2705.4810803763576,80,2625.4810803763576
228,VEH_230,10,174.73178258822645,1063.7411950231829,3720,1837.23,600,1282.77,930.9929560185464,80,850.9929560185464
229,VEH_231,9,167.94400370787613,1552.1493782406797,4800,1978.7399999999998,540,2281.26,1321.719502592544,80,1241.719502592544
230,VEH_232,10,241.06579912293085,947.1189751123957,5040,2600.0699999999997,600,1839.93,1057.1189751123957,110,947.1189751123957
231,VEH_233,14,312.59929116373127,3088.1077075125568,7860,4914.66,840,2105.34,3198.1077075125568,110,3088.1077075125568
232,VEH_234,14,239.9794212201737,2575.6522388422422,6643,4237.58,840,1565.42,2685.6522388422422,110,2575.6522388422422
233,VEH_235,14,295.56890410617723,2713.860338196371,6780,3885.41,840,2054.59,2823.860338196371,110,2713.860338196371
234,VEH_236,11,219.95732613381878,3481.001975678426,6000,3244.13,660,2095.87,3591.001975678426,110,3481.001975678426
235,VEH_237,16,339.3949258308721,3098.661261235769,7020,4140.469999999999,960,1919.5300000000002,3868.3935134829226,150,3718.3935134829226
236,VEH_238,16,382.84080036833814,2312.5504690476737,6780,3413.6,960,2406.4,2925.0605628572084,150,2775.0605628572084
237,VEH_239,7,127.73083196455954,1258.1326057078836,3282,2113.68,420,748.32,1659.7591268494602,150,1509.7591268494602
238,VEH_240,13,322.75888037190197,2088.3349073044697,6120,2420.5,780,2919.5,2656.0018887653637,150,2506.0018887653637
239,VEH_241,11,315.20144887186524,3563.102805440617,6360,3202.99,660,2497.01,4425.72336652874,150,4275.72336652874
240,VEH_242,14,382.8248324482502,3761.1267362858266,6360,4056.75,840,1463.25,5841.69010442874,200,5641.69010442874
241,VEH_243,7,236.06701125114196,1660.4574597501949,6480,4602.7,420,1457.3000000000002,2690.686189625292,200,2490.686189625292
242,VEH_244,16,414.07429562535873,2485.3825890566886,5880,3217.0299999999997,960,1702.97,3928.073883585033,200,3728.073883585033
243,VEH_245,2,60.828595640413944,605.3672294887687,1800,1351.79,120,328.21000000000004,1108.050844233153,200,908.0508442331529
244,VEH_246,13,291.7941046453654,4434.374634460821,6960,3577.5800000000004,780,2602.4199999999996,6851.561951691231,200,6651.561951691231
245,VEH_247,13,365.50540151601933,3504.3125386464817,6209,3573.77,780,1855.23,6557.762569563667,250,6307.762569563667
246,VEH_248,16,428.3715301175249,1699.442206246603,6033,3138.89,960,1934.1100000000001,3308.9959712438854,250,3058.9959712438854
247,VEH_249,10,282.9506320865906,2930.7653940462687,5604,2632.14,600,2371.86,5525.377709283284,250,5275.377709283284
248,VEH_250,15,416.7905422251863,1316.3409629866312,6173,2666.5499999999997,900,2606.4500000000003,2619.4137333759363,250,2369.4137333759363
249,VEH_251,12,315.15275897809795,2727.0284698005707,4931,3208.7,720,1002.3,5158.651245641027,250,4908.651245641027
250,VEH_252,13,186.45872033086886,3269.6673642370606,9047,6747.71,780,1519.29,2695.7338913896488,80,2615.7338913896488
251,VEH_253,12,233.41502091822738,3573.039543510705,6720,4259.59,720,1740.41,2938.431634808564,80,2858.431634808564
252,VEH_254,13,229.76824690311003,3660.6826142464265,7506,4987.93,780,1738.07,3008.5460913971415,80,2928.5460913971415
253,VEH_255,14,288.5007972330722,4220.8284929875645,8460,5534.13,840,2085.87,3456.6627943900517,80,3376.6627943900517
254,VEH_256,10,166.3307051893855,2190.8296112011367,5040,3093.14,600,1346.8600000000001,1832.6636889609094,80,1752.6636889609094
255,VEH_257,10,164.14801400561092,1766.7558538308192,6720,3461.6500000000005,600,2658.3499999999995,1493.4046830646555,80,1413.4046830646555
256,VEH_258,10,191.27325277327324,3031.396530976074,4980,3251.99,600,1128.01,2505.117224780859,80,2425.117224780859
257,VEH_259,13,183.56069482224066,3632.127703282456,5633,3450.48,780,1402.52,2985.702162625965,80,2905.702162625965
258,VEH_260,13,218.14637829142134,2857.735672036655,7560,5152.58,780,1627.42,2366.1885376293244,80,2286.1885376293244
259,VEH_261,9,173.27734888717387,1052.3627488440727,6000,3378.21,540,2081.79,921.8901990752582,80,841.8901990752582
260,VEH_262,7,112.86640039981138,1969.5788277966326,5760,3324.65,420,2015.35,1655.6630622373061,80,1575.6630622373061
261,VEH_263,9,177.37059226642154,2713.0510712041364,4920,3389.5299999999997,540,990.47,2250.440856963309,80,2170.440856963309
262,VEH_264,13,219.28870724585454,3475.8849153169226,5775,3883.18,780,1111.8200000000002,2860.7079322535383,80,2780.7079322535383
263,VEH_265,9,167.38164998298825,1819.8387901877072,5760,3601.0699999999997,540,1618.93,1535.8710321501658,80,1455.8710321501658
264,VEH_266,11,218.51357553048817,2607.479624408403,5651,3906.58,660,1084.42,2165.983699526723,80,2085.983699526723
265,VEH_267,17,405.4085449559496,4989.079457067253,8160,5388.13,1020,1751.8700000000001,5099.079457067253,110,4989.079457067253
266,VEH_268,15,322.0775421603599,4088.0336827787087,6960,4749.9800000000005,900,1310.0199999999998,4198.033682778709,110,4088.0336827787087
267,VEH_269,13,257.3121834639726,1581.1412108803145,8220,5185.51,780,2254.49,1691.1412108803145,110,1581.1412108803145
268,VEH_270,11,247.4563621238551,3234.207596003496,5040,3207.12,660,1172.88,3344.207596003496,110,3234.207596003496
269,VEH_271,8,177.11094790841133,2106.5231883328447,3622,2255.38,480,886.62,2216.5231883328447,110,2106.5231883328447
270,VEH_272,15,352.4251081114449,3154.324842069566,8460,5303.4,900,2256.6,3264.324842069566,110,3154.324842069566
271,VEH_273,14,329.59282187410724,4811.837803594353,6693,4592.96,840,1260.04,4921.837803594353,110,4811.837803594353
272,VEH_274,17,338.2246423303752,4024.2724608040085,6840,4189.77,1020,1630.2299999999998,4134.272460804008,110,4024.2724608040085
273,VEH_275,17,383.46558099584905,3675.3582224728452,7252,4503.35,1020,1728.65,3785.3582224728452,110,3675.3582224728452
274,VEH_276,9,176.94417706843487,2246.7578858383063,5280,2469.58,540,2270.42,2356.7578858383063,110,2246.7578858383063
275,VEH_277,12,288.3008410638481,2931.317642711946,5760,3579.3999999999996,720,1460.6000000000001,3041.317642711946,110,2931.317642711946
276,VEH_278,11,250.24109046397285,3666.5635484124814,5869,4086.55,660,1122.45,3776.5635484124814,110,3666.5635484124814
277,VEH_279,12,282.408155956967,3234.156863117134,5820,3830.41,720,1269.5900000000001,3344.156863117134,110,3234.156863117134
278,VEH_280,14,341.2075665730066,4995.3792632232435,7920,5741.15,840,1338.8500000000001,5105.3792632232435,110,4995.3792632232435
279,VEH_281,16,332.8270998009009,3390.9260286175554,7849,4099.3,960,2789.7,3500.9260286175554,110,3390.9260286175554
280,VEH_282,14,333.1583437220068,4184.229954216805,8330,4387.16,840,3102.84,5171.075945060165,150,5021.075945060165
281,VEH_283,15,374.66680795181003,3472.4242395599304,5423,3297.12,900,1225.8799999999999,4316.909087471916,150,4166.909087471916
282,VEH_284,15,425.58201185346815,4732.498752805872,7777,5417.98,900,1459.0200000000002,5828.998503367046,150,5678.998503367046
283,VEH_285,20,416.93497857851213,3437.544333817048,8460,4210.030000000001,1200,3049.97,4275.053200580457,150,4125.053200580457
284,VEH_286,15,358.6145494549039,3742.5670448773617,7860,4238.46,900,2721.54,4641.080453852834,150,4491.080453852834
285,VEH_287,22,552.6520567281201,3858.1788030224766,7740,3996.6699999999996,1320,2423.3300000000004,4779.814563626972,150,4629.814563626972
286,VEH_288,17,446.8652552562713,2374.742311603705,8160,4661.41,1020,2478.59,2999.6907739244457,150,2849.6907739244457
287,VEH_289,15,418.99014548588025,3439.668658945211,6840,4637.43,900,1302.57,4277.602390734253,150,4127.602390734253
288,VEH_290,15,318.08325055673606,3781.397551855904,8752,4217.7,900,3634.3,4687.677062227085,150,4537.677062227085
289,VEH_291,14,396.1415709443507,4454.112507813585,7080,4899.87,840,1340.13,5494.935009376301,150,5344.935009376301
290,VEH_292,12,229.71332961066702,3548.529619866102,7860,3257.28,720,3882.72,4408.235543839322,150,4258.235543839322
291,VEH_293,16,406.3255077221354,2719.887723515288,7500,4112.5599999999995,960,2427.44,3413.8652682183456,150,3263.8652682183456
292,VEH_294,7,271.0823385228314,1315.4228867700192,6720,4905.74,420,1394.26,1728.507464124023,150,1578.507464124023
293,VEH_295,16,423.069209240084,4386.5937215135855,7260,4815.05,960,1484.95,5413.912465816303,150,5263.912465816303
294,VEH_296,16,407.26561396970504,3216.399877749043,8340,4745.49,960,2634.5099999999998,4009.6798532988514,150,3859.6798532988514
295,VEH_297,16,433.24982549879064,3463.0669113813024,7380,3379.88,960,3040.12,5394.600367071954,200,5194.600367071954
296,VEH_298,21,494.5009306787775,2750.9488873320583,8520,4139.139999999999,1260,3120.86,4326.423330998087,200,4126.423330998087
297,VEH_299,19,388.85154410716285,4288.300173955833,8480,3979.7799999999997,1140,3360.2200000000003,6632.45026093375,200,6432.45026093375
298,VEH_300,16,394.66403150031937,3936.776918906698,6289,3766.1200000000003,960,1562.8799999999997,6105.165378360047,200,5905.165378360047
299,VEH_301,18,484.6137052972662,4553.908061056338,7920,4961.7300000000005,1080,1878.2699999999998,7030.862091584507,200,6830.862091584507
300,VEH_302,14,400.2448890087294,4004.6992156055503,5640,3533.9700000000003,840,1266.03,6207.048823408326,200,6007.048823408326
301,VEH_303,18,489.54051944917416,5361.101868535978,9600,5641.58,1080,2878.42,8241.652802803967,200,8041.652802803967
302,VEH_304,14,363.1186448609757,1106.4031322615747,6720,3416.42,840,2463.58,1859.604698392362,200,1659.604698392362
303,VEH_305,19,547.512370213278,3584.6369523279463,8284,5132.09,1140,2011.9099999999999,5576.9554284919195,200,5376.9554284919195
304,VEH_306,18,473.424900357167,3293.7595766031745,7964,4114.42,1080,2769.58,5140.639364904762,200,4940.639364904762
305,VEH_307,20,542.6728025422582,3975.9294695049953,9900,4127.13,1200,4572.87,6163.894204257493,200,5963.894204257493
306,VEH_308,20,496.6886216873686,5222.731255089301,7440,4959.72,1200,1280.2799999999997,8034.096882633952,200,7834.096882633952
307,VEH_309,13,307.98091061277404,4213.859555808803,7216,4358.33,780,2077.67,6520.7893337132045,200,6320.7893337132045
308,VEH_310,20,431.69851342490034,2363.3042509364723,7486,3958.1599999999994,1200,2327.8400000000006,3744.9563764047084,200,3544.9563764047084
309,VEH_311,18,466.11517052037516,4420.8188730555175,8040,4323.83,1080,2636.17,6831.228309583276,200,6631.228309583276
310,VEH_312,19,554.050414466048,2270.4240103512793,6480,3322.9500000000003,1140,2017.0499999999997,4336.763218632303,250,4086.763218632303
311,VEH_313,17,495.6030372315157,4111.297057836983,6900,4378.7,1020,1501.3,7650.33470410657,250,7400.33470410657
312,VEH_314,16,380.02277520375566,3428.6641762195222,8640,3662.3199999999997,960,4017.6800000000003,6421.59551719514,250,6171.59551719514
313,VEH_315,14,448.8111169542381,4020.7843615105035,6300,4464.13,840,995.87,7487.411850718906,250,7237.411850718906
314,VEH_316,16,475.8258705853079,4146.537456008765,7176,4198.11,960,2017.89,7713.767420815777,250,7463.767420815777
315,VEH_317,12,351.92775093680484,3245.2476429265134,6000,3321.8199999999997,720,1958.18,6091.445757267725,250,5841.445757267725
316,VEH_318,15,383.09529736063644,2568.5173080048266,6480,3555.7799999999997,900,2024.2200000000003,4873.331154408688,250,4623.331154408688
317,VEH_319,19,486.60406449308636,4201.077926149661,7214,4253.99,1140,1820.01,7811.94026706939,250,7561.94026706939
318,VEH_320,13,357.01547339726403,3061.9696826699237,5340,2723.7200000000003,780,1836.28,5761.545428805863,250,5511.545428805863
319,VEH_321,16,455.1337848701496,3793.3630028520815,6780,3630.5400000000004,960,2189.4599999999996,7078.053405133747,250,6828.053405133747
320,VEH_322,15,399.26920255044223,4483.0465761087,5820,3860.58,900,1059.42,8319.48383699566,250,8069.48383699566
321,VEH_323,16,436.9804456776617,4982.433131537844,6579,4375.0,960,1244.0000000000002,9218.379636768119,250,8968.379636768119
322,VEH_324,16,453.4070474844774,2984.04718551081,8160,4678.11,960,2521.8900000000003,5621.284933919458,250,5371.284933919458
323,VEH_325,14,374.9710948491189,3795.2575599669344,6780,3788.45,840,2151.55,7081.463607940482,250,6831.463607940482
324,VEH_326,13,355.08584160433395,3202.2318291142583,8520,3969.5699999999997,780,3770.4300000000003,6014.017292405665,250,5764.017292405665
325,VEH_327,10,164.97461877630712,2194.3799106114648,6780,3922.79,600,2257.21,1835.5039284891718,80,1755.5039284891718
326,VEH_328,15,208.23164652561877,2886.4899670464188,6720,4391.46,900,1428.5399999999997,2389.191973637135,80,2309.191973637135
327,VEH_329,11,168.96465707201386,1510.9588622243339,4920,2379.8199999999997,660,1880.18,1288.7670897794671,80,1208.7670897794671
328,VEH_330,16,258.8421625319189,2110.6807144108902,6307,3637.8,960,1709.2,1768.5445715287124,80,1688.5445715287124
329,VEH_331,10,197.10434551400758,1749.3783557749632,6060,3452.71,600,2007.29,1479.5026846199708,80,1399.5026846199708
330,VEH_332,10,202.44493965286983,2941.706300808496,6701,3136.9300000000003,600,2964.0699999999997,3051.706300808496,110,2941.706300808496
331,VEH_333,17,400.64452241609933,2746.498847270647,7620,3930.81,1020,2669.19,2856.498847270647,110,2746.498847270647
332,VEH_334,16,299.5812828315158,2490.6745632749944,6184,2720.79,960,2503.21,2600.6745632749944,110,2490.6745632749944
333,VEH_335,10,261.7582414229204,1982.8075744982798,4860,2470.4799999999996,600,1789.5200000000002,2092.80757449828,110,1982.8075744982798
334,VEH_336,13,252.847648222013,3169.9250214783146,5820,3618.6099999999997,780,1421.39,3279.9250214783146,110,3169.9250214783146
335,VEH_337,17,361.55718082782,3124.463326633251,6720,3909.7999999999997,1020,1790.2000000000003,3899.355991959901,150,3749.355991959901
336,VEH_338,11,289.55570382339863,2733.3356788936835,6420,3704.36,660,2055.64,3430.0028146724203,150,3280.0028146724203
337,VEH_339,14,350.7906753779392,2385.0666308481564,5880,2481.56,840,2558.44,3012.0799570177874,150,2862.0799570177874
338,VEH_340,14,423.5014667494206,2838.18853763106,7860,4815.54,840,2204.46,3555.8262451572723,150,3405.8262451572723
339,VEH_341,15,326.4673476828408,3804.974027804716,7062,3975.63,900,2186.37,4715.9688333656595,150,4565.9688333656595
340,VEH_342,18,393.64646704464906,3597.3844309202595,6660,3242.46,1080,2337.54,5596.076646380389,200,5396.076646380389
341,VEH_343,13,366.2158229082308,1877.012153215384,6840,2096.13,780,3963.87,3015.5182298230757,200,2815.5182298230757
342,VEH_344,12,318.037233048522,2151.029897675414,5953,3261.2200000000003,720,1971.78,3426.544846513121,200,3226.544846513121
343,VEH_345,22,588.1627671762138,2452.1749195993857,9120,3832.0599999999995,1320,3967.9400000000005,3878.262379399079,200,3678.262379399079
344,VEH_346,17,482.91281694912067,1839.0453378418233,8601,3948.29,1020,3632.71,2958.568006762735,200,2758.568006762735
345,VEH_347,20,515.8597797220013,1802.054948366384,7749,2804.49,1200,3744.51,3493.6989070594914,250,3243.6989070594914
346,VEH_348,22,619.6955939669162,2407.149292257109,6809,3447.3500000000004,1320,2041.6499999999996,4582.868726062797,250,4332.868726062797
347,VEH_349,20,473.6793885763689,3286.4287005020733,7681,3525.09,1200,2955.91,6165.571660903732,250,5915.571660903732
348,VEH_350,18,451.1464058793606,3233.4188810901383,6660,3659.3,1080,1920.7,6070.153985962249,250,5820.153985962249
349,VEH_351,9,239.98335972845783,1594.5948606569407,6000,1897.0900000000006,540,3562.9099999999994,3120.270749182493,250,2870.270749182493
350,VEH_352,15,237.75573218955972,3130.6694397230517,6109,3687.8999999999996,900,1521.1000000000001,2584.5355517784415,80,2504.5355517784415
351,VEH_353,8,179.8639650425654,2679.3872819391217,4860,3213.24,480,1166.76,2223.5098255512976,80,2143.5098255512976
352,VEH_354,10,175.48734833246868,1691.30742110622,7124,3884.23,600,2639.77,1433.045936884976,80,1353.045936884976
353,VEH_355,11,180.52941608768634,2793.4505384774507,4859,3008.43,660,1190.5700000000002,2314.7604307819606,80,2234.7604307819606
354,VEH_356,16,239.5751909787453,2180.2526947704673,6720,2983.69,960,2776.31,1824.202155816374,80,1744.202155816374
355,VEH_357,11,194.98781572719895,2648.3612817430667,5760,3823.08,660,1276.92,2198.6890253944534,80,2118.6890253944534
356,VEH_358,12,212.9674210343789,1445.484295196665,6720,2994.59,720,3005.41,1236.387436157332,80,1156.387436157332
357,VEH_359,12,183.00480320831673,2283.425675462212,4980,2802.51,720,1457.49,1906.7405403697696,80,1826.7405403697696
358,VEH_360,7,118.74215113767359,1718.0631481630662,4697,2102.97,420,2174.03,1454.450518530453,80,1374.450518530453
359,VEH_361,12,252.47045827637814,3154.735553756556,6300,3792.91,720,1787.09,2603.788443005245,80,2523.788443005245
360,VEH_362,13,314.8821101487686,4113.866434650573,5340,3643.78,780,916.2199999999999,4223.866434650573,110,4113.866434650573
361,VEH_363,15,346.3797340408086,4320.500263851061,7847,5200.19,900,1746.8100000000002,4430.500263851061,110,4320.500263851061
362,VEH_364,10,241.49915094210996,2307.930258631286,4680,2634.48,600,1445.52,2417.930258631286,110,2307.930258631286
363,VEH_365,12,231.9075549356351,3399.617193027019,6180,3123.8199999999997,720,2336.1800000000003,3509.617193027019,110,3399.617193027019
364,VEH_366,13,299.2243206283361,3890.2471108947734,7380,4787.08,780,1812.9199999999998,4000.2471108947734,110,3890.2471108947734
365,VEH_367,14,281.1477857071069,3334.4095492394194,5340,3163.8100000000004,840,1336.1899999999996,3444.4095492394194,110,3334.4095492394194
366,VEH_368,14,360.27756515956924,3341.1828964010538,7080,4404.23,840,1835.7700000000002,3451.1828964010538,110,3341.1828964010538
367,VEH_369,13,251.43280185018227,3811.701453668569,7020,4402.17,780,1837.83,3921.701453668569,110,3811.701453668569
368,VEH_370,13,283.4348454476197,2781.233171114077,7920,4287.96,780,2852.04,2891.233171114077,110,2781.233171114077
369,VEH_371,14,336.1563945566229,3002.4932052045833,6300,3540.3199999999997,840,1919.6800000000003,3112.4932052045833,110,3002.4932052045833
370,VEH_372,16,467.68624225684357,3863.622474894532,8340,4347.3099999999995,960,3032.6900000000005,4786.346969873438,150,4636.346969873438
371,VEH_373,16,375.19705855843233,2686.1012641771176,7140,3151.6299999999997,960,3028.3700000000003,3373.321517012541,150,3223.321517012541
372,VEH_374,16,475.4330669111399,4378.760011007786,7800,5285.26,960,1554.74,5404.5120132093425,150,5254.5120132093425
373,VEH_375,19,442.9767308965263,3198.0890482903096,7920,3625.22,1140,3154.78,3987.706857948371,150,3837.706857948371
374,VEH_376,19,430.6880775394613,3784.4262898358215,8580,4242.96,1140,3197.04,4691.311547802986,150,4541.311547802986
375,VEH_377,16,381.27470026876256,3493.3732942105758,7920,3969.48,960,2990.52,4342.047953052691,150,4192.047953052691
376,VEH_378,14,334.6084432304942,3065.8571577910106,5448,2726.7999999999997,840,1881.2000000000003,3829.028589349213,150,3679.028589349213
377,VEH_379,19,447.10491478382147,4370.06861630978,7500,4640.62,1140,1719.3799999999999,5394.082339571735,150,5244.082339571735
378,VEH_380,13,363.96828656573905,3346.973571823506,6420,4019.49,780,1620.51,4166.368286188207,150,4016.368286188207
379,VEH_381,11,294.5559269176303,3050.3166413337062,6120,3168.4900000000002,660,2291.5099999999998,3810.3799696004476,150,3660.3799696004476
380,VEH_382,16,402.1012375611728,4313.9319880225175,6180,3940.4,960,1279.6,6670.897982033776,200,6470.897982033776
381,VEH_383,17,455.63679800484687,3765.3851135725145,6120,3512.17,1020,1587.83,5848.077670358772,200,5648.077670358772
382,VEH_384,17,469.4511478202806,4906.628860984312,6900,4291.18,1020,1588.82,7559.943291476468,200,7359.943291476468
383,VEH_385,20,488.47560655591667,4229.200884668652,7560,4218.58,1200,2141.42,6543.801327002979,200,6343.801327002979
384,VEH_386,16,374.5580919372556,2824.9678031146505,5653,2298.49,960,2394.51,4437.451704671976,200,4237.451704671976
385,VEH_387,22,493.51600005219916,3971.2704089954887,7703,4750.539999999999,1320,1632.4600000000005,6156.9056134932325,200,5956.9056134932325
386,VEH_388,14,421.4501550494706,3539.8572977418453,6480,3613.1400000000003,840,2026.86,5509.785946612768,200,5309.785946612768
387,VEH_389,15,405.0018173231434,1693.6164196337381,7860,2804.92,900,4155.08,2740.4246294506074,200,2540.4246294506074
388,VEH_390,16,415.40192305516723,2223.865297947801,6300,3706.62,960,1633.38,3535.7979469217016,200,3335.7979469217016
389,VEH_391,15,466.83859783082266,3793.5216734660667,5820,3253.41,900,1666.5900000000001,5890.2825101991,200,5690.2825101991
390,VEH_392,19,528.3093405611712,3220.212990943455,7619,4243.99,1140,2235.0099999999998,6046.383383698219,250,5796.383383698219
391,VEH_393,14,318.267601646989,3581.720328740728,5640,2845.13,840,1954.8700000000001,6697.096591733311,250,6447.096591733311
392,VEH_394,12,285.27460501502816,2394.767037066916,5640,2686.79,720,2233.21,4560.580666720449,250,4310.580666720449
393,VEH_395,18,549.0196058858611,2465.720180643378,7260,3548.96,1080,2631.04,4688.29632515808,250,4438.29632515808
394,VEH_396,20,503.02975657025075,3457.5079038826616,7367,3391.68,1200,2775.32,6473.514226988791,250,6223.514226988791
395,VEH_397,12,290.67669070683644,3712.892141675539,5580,3014.54,720,1845.46,6933.20585501597,250,6683.20585501597
396,VEH_398,20,577.7199212912752,4984.518361211771,8004,5172.5,1200,1631.5,9222.133050181188,250,8972.133050181188
397,VEH_399,17,510.7780545138019,3633.395008909301,6343,3938.66,1020,1384.34,6790.111016036742,250,6540.111016036742
398,VEH_400,14,344.2629610527722,3184.58364718782,5940,2923.1200000000003,840,2176.8799999999997,5982.250564938076,250,5732.250564938076
399,VEH_401,21,494.36099388081846,3532.039564569676,6960,3672.28,1260,2027.7199999999998,6607.671216225416,250,6357.671216225416
400,VEH_402,8,113.6830175470195,2592.3967061961985,6420,4604.9,480,1335.1,2153.917364956959,80,2073.917364956959
401,VEH_403,12,219.59160383809171,3061.2580946873086,6420,4344.97,720,1355.03,2529.006475749847,80,2449.006475749847
402,VEH_404,16,264.11983237044416,1728.3852042637568,6656,4019.2000000000003,960,1676.7999999999997,1462.7081634110054,80,1382.7081634110054
403,VEH_405,10,198.80047624129008,2427.1146571898717,5948,4296.22,600,1051.78,2021.6917257518974,80,1941.6917257518974
404,VEH_406,9,169.13356071114964,1446.0921197516961,2940,1589.9699999999998,540,810.0300000000001,1236.873695801357,80,1156.873695801357
405,VEH_407,11,181.0346222342099,2908.3244152957345,6002,4129.5,660,1212.5,2406.659532236588,80,2326.659532236588
406,VEH_408,9,118.20196434743008,2604.3703052913324,6117,3663.6099999999997,540,1913.39,2163.496244233066,80,2083.496244233066
407,VEH_409,14,223.2525725651713,2461.260149562294,6540,4007.05,840,1692.9499999999998,2049.008119649835,80,1969.0081196498352
408,VEH_410,11,217.60997054248878,1328.1414443129806,4020,1853.79,660,1506.21,1142.5131554503846,80,1062.5131554503846
409,VEH_411,9,157.6136656907786,2648.0032323900095,6720,5282.17,540,897.8300000000002,2198.402585912008,80,2118.402585912008
410,VEH_412,15,241.65143269738783,2644.1678687727776,7440,4737.98,900,1802.02,2195.3342950182223,80,2115.3342950182223
411,VEH_413,14,205.60014036025925,1800.6247723256433,7260,4418.34,840,2001.66,1520.4998178605147,80,1440.4998178605147
412,VEH_414,10,171.53229315374685,2538.6041558542556,6060,4247.98,600,1212.02,2110.8833246834047,80,2030.8833246834047
413,VEH_415,15,218.9210788806331,2296.063746439162,6321,4082.95,900,1338.0500000000002,1916.8509971513297,80,1836.8509971513297
414,VEH_416,13,231.51359807461614,3378.477377816415,6420,4240.71,780,1399.2899999999997,2782.781902253132,80,2702.781902253132
415,VEH_417,19,349.2216017061288,3347.7385900456316,8520,5521.66,1140,1858.3400000000001,3457.7385900456316,110,3347.7385900456316
416,VEH_418,16,364.40598721567517,2867.7056332246534,8160,5102.6900000000005,960,2097.31,2977.7056332246534,110,2867.7056332246534
417,VEH_419,14,217.9617245719407,2804.0281531763508,6540,3359.13,840,2340.87,2914.0281531763508,110,2804.0281531763508
418,VEH_420,14,301.3604846030719,4015.623238188576,7920,4694.049999999999,840,2385.9500000000003,4125.623238188577,110,4015.623238188576
419,VEH_421,12,261.1227305506282,1828.1404318709842,5940,2387.6,720,2832.4,1938.1404318709842,110,1828.1404318709842
420,VEH_422,14,338.6529631863813,2993.4682360916245,6420,3869.4500000000003,840,1710.5499999999997,3103.4682360916245,110,2993.4682360916245
421,VEH_423,11,245.5607998796725,2106.142817635448,4980,2871.1099999999997,660,1448.89,2216.142817635448,110,2106.142817635448
422,VEH_424,16,298.74030382333916,2724.739551066193,7519,4474.299999999999,960,2084.7000000000003,2834.739551066193,110,2724.739551066193
423,VEH_425,12,191.891717213268,3280.9132134064685,7020,3430.1400000000003,720,2869.8599999999997,3390.9132134064685,110,3280.9132134064685
424,VEH_426,15,292.0050299338045,2622.050576246504,7560,4362.51,900,2297.49,2732.050576246504,110,2622.050576246504
425,VEH_427,16,390.57042250542065,2082.6379868529034,6720,3549.85,960,2210.15,2192.6379868529034,110,2082.6379868529034
426,VEH_428,16,354.6482683332707,2888.7880043671626,6960,4170.65,960,1829.3500000000001,2998.7880043671626,110,2888.7880043671626
427,VEH_429,14,312.34242944769403,2364.180266044077,5280,3090.75,840,1349.25,2474.180266044077,110,2364.180266044077
428,VEH_430,15,375.5311477494879,3757.02030506415,8520,5760.07,900,1859.93,3867.02030506415,110,3757.02030506415
429,VEH_431,18,371.9995664915997,3059.7153330632887,7080,4039.6,1080,1960.4,3169.7153330632887,110,3059.7153330632887
430,VEH_432,16,387.99844662421725,4725.789411420111,7380,5044.07,960,1375.9299999999998,5820.947293704133,150,5670.947293704133
431,VEH_433,19,525.7456225999185,3825.2297009486606,7860,4721.37,1140,1998.63,4740.2756411383925,150,4590.2756411383925
432,VEH_434,20,456.186003314348,3548.647322432028,7860,4456.139999999999,1200,2203.8600000000006,4408.376786918433,150,4258.376786918433
433,VEH_435,17,445.12553028199676,2535.3388941822927,8040,4123.09,1020,2896.91,3192.406673018751,150,3042.406673018751
434,VEH_436,15,372.35361800674184,2186.1086836579457,5580,2935.65,900,1744.35,2773.3304203895345,150,2623.3304203895345
435,VEH_437,18,460.9215321318679,3918.8942440277797,8810,6085.71,1080,1644.29,4852.673092833335,150,4702.673092833335
436,VEH_438,21,496.5529577780396,4112.82838082173,8652,5596.610000000001,1260,1795.3899999999999,5085.394056986076,150,4935.394056986076
437,VEH_439,16,553.5660549130848,4324.565533479592,7920,4923.17,960,2036.8300000000002,5339.47864017551,150,5189.47864017551
438,VEH_440,17,434.3002597781026,2462.297475387396,5940,3049.83,1020,1870.17,3104.756970464875,150,2954.756970464875
439,VEH_441,17,384.5162501388946,4043.014865167814,6604,4206.04,1020,1377.9599999999998,5001.617838201377,150,4851.617838201377
440,VEH_442,18,371.76524498354496,3050.046087997764,8820,4511.49,1080,3228.51,3810.055305597317,150,3660.055305597317
